date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-05-24,811722,154,150459125,977007.305194805,3.47600858,39326398025.04209665749474082,11313665421.88469526457849928,595921917085.416,0.00140203255669651,3.372361932109477448618641944,0.00084145,2.0239715078084131195,472.689668359321,1136978.335961344906079417834,1925,4.29749626194538,4630275.30159985175,1925,4630275.30159985175,27.34426421,35.88771812210416,1,2405.33781901291,439.70735642546936,90.19961654483814,16349636.09443461,337146,778975,597918.30456937,1438195510.660785295316020567,2.75748471783781,6632.682277165427428843676127,0.03834694,92.2373450254189189954,2148011.65807771,5166693676.854943534420273236,0.0360258383710509,0.0331897917707553,0.0289772341643611
2017-05-25,847501,163,159233378,976891.889570552,3.2316962,37168132586.06115571382799492,11501122116.40293752551952675,595921917085.417,0.00142520125542743,3.239550307656399159661452182,0.00084084,1.911269352532862322,499.581496869323,1135572.527542492216520050407,2037.5,4.54808185660653,4631334.505715364375,2037.5,4631334.505715364375,22.66003746,35.693524430013426,1,2273.04761016705,404.5056032815724,75.62216526909847,16351673.59443457,350534,801141,721608.40955094,1640250270.806210025068884527,3.14612786997754,7151.298436132398711359148057,0.0429419,97.608983171032444395,2520492.02788168,5729198380.421554280042434644,0.036314939633636,0.0361865956383295,0.0292002952371804
2017-05-26,814316,153,146681672,958703.738562091,3.15967003,36703794757.67773606680239545,11616337909.78586416000584005,595921917085.416,0.00141573516222196,3.177459214472017266457636781,0.00090225,2.02499920377615708,471.571472389502,1058389.422125011463106724849,1912.5,4.26855917698422,4292392.327206318,1912.5,4292392.327206318,27.23442396,35.42594117086554,1,2244.38814494448,393.88679457312355,68.9969536000045,16353586.09443452,333093,768813,600474.82996556,1347698589.712255259726512109,2.6842687478158,6024.540955442745562812266784,0.03584773,80.4562202351705840304,2063700.70881451,4631745405.576806584630568405,0.0363421269958869,0.0365674186243379,0.0293606094859917
2017-05-27,892105,168,166566779,991468.922619048,2.83642232,32957367958.45001250023901338,11619344459.11636489466219706,595921917085.417,0.00158198279051216,3.187759206786582804668622907,0.00089696,1.8074106211949435232,523.557204519597,1054988.909485208823677232209,2100,4.68644357426757,4231584.802565757,2100,4231584.802565757,32.95703767,35.22575763213435,1,2015.04038217417,327.0780978365285,47.21794764578935,16355686.09443448,330950,799733,496272.9435614,1000010021.856663755034889038,1.77472152398232,3576.135537938059501878240674,0.02818247,56.7888151194120807999,1419303.36853895,2859953602.161812657577328922,0.037327908526547,0.0432611349579518,0.0332360656763776
2017-05-28,848084,165,161376246,978037.854545454,3.04959109,35653408083.79319712565697376,11691209422.44921238626318394,595921917085.417,0.00139445257748357,3.039353888556191006713318356,0.000791,1.72406646498258095,423.418552889744,922884.6114900896635793247848,2062.5,4.60217673388216,4495432.470324365625,2062.5,4495432.470324365625,41.32226112,35.219331324123125,1,2179.60362197545,310.5406127911856,58.795675898788055,16357748.59443447,303645,732657,395858.02301628,862813580.754324938501110326,2.0780926726037,4529.418316007667515488979165,0.0216,47.07943823466972,1522529.14323181,3318510035.151231771149479064,0.0377177921309617,0.0448518843105793,0.034321638791186
2017-05-29,771791,151,147652158,977828.860927152,3.14302662,36998380985.24573902568776052,11771577353.80370920895172827,595921917085.416,0.00152176309272107,3.441566202865243386512823815,0.0008814,1.993343422320355092,497.488703220111,1125103.056776141955126935961,1887.5,4.21120308558927,4268704.00457189725,1887.5,4268704.00457189725,39.27079743,35.16972277592627,1,2261.56503553478,328.69230750533546,64.47683136104503,16359636.09443446,326916,766742,416585.27880781,942134700.8702510563241906318,2.38453120863326,5392.772407586470553816994783,0.03728284,84.3175673694375171752,1828320.22796988,4134865101.337658732659532426,0.0377821659397426,0.0450196899822649,0.0342631886743446
2017-05-30,851137,179,175537858,980658.424581006,2.97534761,35176766117.20054790177110449,11822741647.536696629619315,595921917085.417,0.0016931813038095,3.64020919574780661256267869,0.00091208,1.9609016446068738416,589.401491399827,1267167.741667030274697581762,2237.5,4.99140575366503,4810452.40528010725,2237.5,4810452.40528010725,31.18388881,35.063843400967166,1,2149.92286269502,302.98977907799633,53.44150450511458,16361873.59443444,348103,806926,524689.96705884,1128042956.006497036105314977,2.73643853445608,5883.131767586780637118624722,0.031840785,68.4552316376566523907,2208103.40085451,4747251984.69173741046952154,0.0379939567836223,0.0465666835961014,0.0352307011096114
2017-05-31,818815,164,160161287,976593.213414634,3.13591592,37512545585.10659673630821677,11962229398.92002059732282571,595921917085.417,0.00178590812244465,4.094003462397160756229160028,0.000981,2.24883763399541169,572.215677879758,1311743.273372268719975126939,2050,4.57255862679834,4699405.8610505545,2050,4699405.8610505545,26.9594266,34.982265997437146,1,2292.39310295149,331.75823236807133,58.19108405768891,16363923.59443441,320406,781352,606983.36932218,1391444489.440422453678721048,3.05960294095397,7013.812679612975729803232915,0.02667017,61.1385137625437400533,2390626.87712027,5480256564.840966139688705702,0.0382295924044899,0.0475022991972781,0.0358901482347777
2017-06-01,837922,170,166224868,977793.341176471,3.23518002,39164677366.84165195944872197,12105872664.44337349510253535,595921917085.417,0.00178484673638163,4.271217097780016297372005489,0.00101984,2.4405221782967674048,569.987235569847,1364004.637741484648803690523,2125,4.73923192592601,5085218.8861788425,2125,5085218.8861788425,26.02572771,34.862288774183824,1,2393.04418173122,345.1233805810648,62.21046686806203,16366048.5944344,319348,762038,628841.15210374,1504844660.275012142578236763,3.55163665554604,8499.223434177780154861615369,0.0237,56.715147107029914,2706482.09371899,6476731227.333959505266389868,0.0383260371949888,0.0476178496361725,0.0359942891986329
2017-06-02,723130,146,143379563,982051.801369863,3.29581794,40218950595.85600635637504223,12203025555.06445812063817493,595921917085.416,0.00179566819880909,4.412295229304685215371154247,0.00101777,2.5008527290886590269,473.752936559917,1164100.262642477942766944078,1825,4.06971007051109,4484368.99357104525,1825,4484368.99357104525,28.97845381,34.67044308222306,1,2457.18848962797,356.0726877466884,60.55717878412962,16367873.59440437,263831,654513,564829.08651441,1387891529.990289106084944048,3.25609567627383,8000.840816867455889772547025,0.02669606,65.5972513504176647982,2131156.94936501,5236654325.57036106086263533,0.0383111292252575,0.0476472353207288,0.0359843723389846
2017-06-03,879242,192,188362022,981052.197916667,3.38220631,41667574198.68868097847723537,12319642961.88805954136681849,595921917085.417,0.00176892607232315,4.502481766444890066935113004,0.000904,2.30096869538515264,541.66108367975,1378700.43922068844224642326,2400,5.35116285594294,6108766.447925184,2400,6108766.447925184,27.10406714,34.425994911989854,1,2545.31935330216,346.40942546585245,62.704721228076764,16370273.59440434,306209,780766,603978.49187089,1537318144.337227635437878122,3.05139962775905,7766.786527194116897418324548,0.01689274,42.9974180523015303184,2382429.08176692,6064042849.691235682549452547,0.0383706139479359,0.0473340915524373,0.03601556829656
2017-06-04,739511,161,158161528,982369.739130435,3.32349481,41221992952.17025176822851878,12403206644.5605201629296051,630909476860.787,0.00161909751725103,4.07654899628277420237583738,0.00094319,2.3747551996324968746,439.711265539934,1107101.023312316510774377312,2012.5,4.48662145142368,5067054.18766144675,2012.5,5067054.18766144675,31.58316554,34.320125108835626,1,2517.79090070134,338.4361979734247,63.85659838911523,16372286.09440431,271578,691288,518386.48260764,1305188768.956089438188042238,2.64903633872748,6669.719589275241869735130823,0.014376,36.19576198848246384,1831247.03252624,4610697115.430897877007953162,0.0383931630499104,0.0475879344722169,0.0358201681973287
2017-06-05,767010,164,157916253,962903.981707317,3.49201796,43855467640.11913716523256279,12558774932.7278065788739456,678760110082.989,0.00165097544555414,4.421815932547891515586905234,0.000989,2.64884372996960863,477.576016159868,1279094.272991841092029726464,2050,4.56965092011092,5490525.4261250735,2050,5490525.4261250735,27.8021795,34.189192487611066,1,2678.30508591467,365.6807186198259,69.79390194874908,16374336.09440428,289269,698666,588958.72158188,1577411139.40655132172909818,3.40249992314104,9112.932848972921208887815057,0.028090525,75.23499597351318550175,2377211.01130126,6366896341.860520720614023484,0.0386129152067376,0.0478775422992817,0.0363270892731841
2017-06-06,802549,151,149746147,991696.337748344,3.68290381,46932123504.02740834908929098,12743239027.91650968738567201,678760110082.989,0.00170869377560689,4.896893770719349536568136823,0.0010355,2.96760810624412485,512.136533199822,1467716.588534577633321157475,1887.5,4.20693755204594,5409329.11688632125,1887.5,5409329.11688632125,28.49135095,34.066240396522694,1,2865.8697308007,389.1755158263502,84.80225039285041,16376223.59440426,299724,728483,574778.76791801,1647241072.883145340309250607,2.60581713498389,7467.932451152132168631300723,0.029932805,85.7835198074598469635,1898293.48394447,5440261835.812661166487437129,0.0388783712385109,0.0469326268783851,0.0368979077495397
2017-06-07,877184,165,163700196,992122.4,3.44868099,44210644957.20661889324771682,12819580895.88635938470623434,678760110082.989,0.00196208451875031,5.296343068774377991406294155,0.00106659,2.8790944017651386928,664.01060492,1792393.7176776973899753664,2062.5,4.59640584894414,5567399.09772321,2062.5,5567399.09772321,29.33715689,33.93513362489005,1,2699.34501707792,366.6358774607078,59.29067190130356,16378286.09440422,338421,778157,558277.89156651,1506984644.744826105891532459,2.68036351816839,7235.225906725286438748310949,0.03062,82.6539444229259104,2085743.63420736,5630141685.899629104702557491,0.0392010087500832,0.0491104820997678,0.0381369813242733
2017-06-08,823165,165,160019214,969813.418181818,3.53400375,45795984383.55676845250251058,12958668872.11497252258246462,678760110082.989,0.00161257881710075,4.508428737188427225793358675,0.000996,2.7846049908512004,495.634162329807,1385688.114518006621652335994,2062.5,4.59582710155208,5766313.04581385625,2062.5,5766313.04581385625,28.43843192,33.82735244316138,1,2795.7881434249,379.47174088220714,61.70083274750509,16380348.5937442,307355,736601,575993.3824513,1610355469.34854840313945737,2.66781814149333,7458.654328800904255906705917,0.0214579,59.99174240279716171,1965117.51084213,5494052237.249079429221411037,0.0392441395625846,0.0491598129979788,0.038184688702459
2017-06-09,762294,151,147004442,973539.350993378,3.51087635,45947379786.09291044925209197,13087154080.14444606167237254,678760110082.989,0.00160760531417488,4.508862617647202023388461442,0.001017,2.85238748697516369,451.721017229976,1266945.306932621298419737438,1887.5,4.20539354980523,5293885.331037975875,1887.5,5293885.331037975875,32.20012554,33.759176814967844,1,2804.70746015257,385.9988216241244,57.22028588796705,16382236.09373987,280990,672490,508763.11248199,1426931697.028678456716777214,3.04987843268849,8554.016792719835711610682919,0.02617279,73.4070193660065825703,2051012.74719868,5752490752.936154912992902608,0.0392445660179961,0.0491166470752021,0.0382113028042207
2017-06-10,696034,141,136268255,966441.524822695,3.5726607,47314881370.17030950548622179,13243597784.454991085849299,678760110082.99,0.00152859767008808,4.414393532148631840387178191,0.0009492,2.741167556845771788,386.310260380023,1115614.362231733668118568913,1762.5,3.92646823252178,5089873.387000287375,1762.5,5089873.387000287375,32.64424388,33.60418761633888,1,2887.87142524839,398.06773837674257,56.92597859516996,16383998.59373957,252722,603460,501895.48436671,1449409627.763821849623597097,2.86672657331956,8278.737755089790931119845508,0.0223988,64.684854479853637932,1729954.81793542,4995887085.686480390600478974,0.0392759250868602,0.04600205972066,0.0381639279426692
2017-06-11,670073,146,138042915,945499.417808219,3.63629172,48637917043.07446318500056748,13375691703.64596402326594079,678760110082.99,0.00159587353651708,4.73701942635409431273943312,0.0008853,2.6278293374698092,359.100271440077,1065914.637279573240013548428,1825,4.0652518696375,5417133.7861543,1825,5417133.7861543,37.97613213,33.60382897963961,1,2968.292485564,390.2625580154424,73.97073849554059,16385823.59373957,225018,558267,431476.89542779,1280749626.39279288617942356,2.9755435595948,8832.2835884136010526894672,0.019996,59.353976541337744,1661147.77638431,4930772462.05289519079110084,0.0392976518312256,0.0456949637133593,0.0375260813174743
2017-06-12,726296,147,142237860,967604.489795918,3.20609454,43324925105.07338886311683695,13513302428.23116415288109075,678760110082.99,0.00152664077284135,4.036060836709203382908919867,0.00094256,2.4918956508467142752,412.415898220029,1090325.690793722878454611722,1837.5,4.09263711376264,4857895.79276739675,1837.5,4857895.79276739675,26.92149618,33.476705565359936,1,2643.75281239042,294.3590222044769,47.76181242285328,16387661.09373894,270146,640953,608720.29498178,1609305991.817206941332146548,3.48439594448256,9211.881577707541749603601075,0.03091785,81.739152890565146997,2233334.03380393,5904383132.876381267628890351,0.0403591549205166,0.0519654688037121,0.0412475653993466
2017-06-13,768501,141,137776898,977141.120567376,3.23247043,44193860202.08986356986857661,13671852909.65745164058590293,678760110082.99,0.00163790979489885,4.416601723995167362706625036,0.001,2.69648654507736,478.0338010998,1289011.712757797597044080528,1762.5,3.92516854739032,4752557.535698847,1762.5,4752557.535698847,24.56761326,33.311873682228594,1,2696.48654507736,282.8486678621297,49.334195873495105,16389423.59373871,291856,716165,667115.01127031,1798866651.909522290250821182,3.36383015520362,9070.522753432048966099452043,0.029123635,78.5314899212440794036,2409057.4231014,6495990927.711661952914124304,0.0403706265752123,0.0510816627384772,0.0411771286792098
2017-06-14,740847,140,135707946,969342.471428571,2.9046497,39791078269.09196165820176603,13699097106.85497003933321264,678760110082.99,0.00158944629011878,3.858526747516975815322888543,0.000981,2.38146753548450043,452.839605839918,1099309.704474375237321713336,1750,3.89691437496582,4248285.6137593025,1750,4248285.6137593025,22.67826239,33.18797697942082,1,2427.59177929103,254.41970007370455,39.466940451704005,16391173.59373857,284904,661533,722770.2595761,1754591140.462984213526332383,3.6548167324761,8872.403054574283987634419383,0.03107518,75.4378515079890296354,2417781.87748511,5869387409.901685290715181563,0.0412282484595917,0.055745127519224,0.0439403183303143
